id	Arousal	Dominance	Valence	sentence
aspca1_1264_1356	3.0	3.0	3.0	b'As a person who cares about animals you\xe2\x80\x99re probably anxious to know what happened to Astro'
aspca1_1357_1465	3.0	3.0	3.0	b'A neighbor reported Astro\xe2\x80\x99s plight to the ASPCA and our Humane Law Enforcement officers went to investigate'
aspca1_1491_1554	3.0	3.0	3.0	b'When our officers arrived Astro was too weak to even stand up'
aspca1_1555_1624	3.0	3.0	3.0	b'The officers knelt down slowly speaking gently to the emaciated dog'
aspca1_1650_1667	4.0	3.0	3.0	b'Then they saw it'
aspca1_1668_1695	4.0	3.0	4.0	b'Astro was wagging his tail'
aspca1_1696_1717	3.0	3.0	2.0	b'He was barely moving'
aspca1_1718_1759	3.0	3.0	2.0	b'but yes  the poor sick dog was saying'
aspca1_1760_1779	4.0	3.0	4.0	b'\xe2\x80\x9cWelcome friends\xe2\x80\x9d'
aspca1_1805_1878	4.0	3.0	3.0	b'The officers brought Astro to the ASPCA\xe2\x80\x99s Bergh Memorial Animal Hospital'
aspca1_1879_1998	3.0	3.0	2.0	b'The dog weighted only 45 pounds  less than half of what a dog his size should weigh  and he had several infections'
aspca1_1999_2096	3.0	3.0	4.0	b'But with firstrate medical attention and tender care from ASPCA staff he slowly got well again'
aspca1_2122_2162	3.0	3.0	3.0	b'Stories like Astro\xe2\x80\x99s are all too common'
aspca1_2163_2235	3.0	3.0	2.0	b'Every day the ASPCA gets reports of animal cruelty abuse and neglect'
aspca1_2236_2374	3.0	3.0	3.0	b'Every day our officers rescue animals like Sammy a 10monthold kitten who was deliberately thrown from a highrise window by teenagers'
aspca1_2400_2499	3.0	3.0	2.0	b'In a world where cruelty is common animals like Sammy and Astro desperately need friends like you'
aspca1_2500_2575	3.0	3.0	3.0	b'That is why I have written to you  to ask you to support the ASPCA today'
aspca1_2601_2947	4.0	4.0	4.0	b'Our vital anticruelty efforts are just part of the ASPCA mission We also find loving adoptive homes for rescued animals  provide firstrate veterinary care through our Bergh Memorial Animal Hospital  offer lowcost spay and neuter programs for cats and dogs  reach out to children teachers and parents through our Education Programs'
aspca1_2973_2997	3.0	4.0	3.0	b'And we don\xe2\x80\x99t stop there'
aspca1_2998_3152	3.0	4.0	3.0	b'The ASPCA pushes for the passage and strengthening of anticruelty laws so that crimes against animals will be treated with the seriousness they deserve'
aspca1_3178_3291	3.0	3.0	4.0	b'Since the ASPCA was founded in 1866 as America\xe2\x80\x99 s first humane society ending cruelty has been our primary goal'
aspca1_3292_3367	3.0	3.0	2.0	b'Today over 130 years later the scope of the problem is greater than ever'
aspca1_3393_3478	4.0	3.0	2.0	b'The ASPCA urgently needs your help to push back the tide of violence against animals'
aspca1_3479_3577	4.0	3.0	3.0	b'The task is too large for the ASPCA to handle without emergency assistance from dedicated friends'
aspca1_3578_3678	3.0	3.0	3.0	b'That is why I\xe2\x80\x99m asking you to join the ASPCA today with your gift of 20 or more if at all possible'
aspca1_3704_3907	3.0	2.0	3.0	b'Your contribution will help us rescue more animals like Astro  make sure the perpetrators of cruelty are brought to justice  nurse abused animals back to health and find them loving adoptive homes'
aspca1_3908_4000	3.0	3.0	3.0	b'Please help the ASPCA with your most generous gift today  the animals are counting on you'
aspca1_4026_4117	3.0	3.0	3.0	b'Sincerely Hawk DVM and CEO'
aspca1_4156_4201	3.0	3.0	3.0	b'PSWe found Astro a wonderful adoptive home'
aspca1_4202_4248	4.0	3.0	4.0	b'He is the pride and joy of this loving family'
aspca1_4414_4559	3.0	3.0	3.0	b'Please accept the enclosed name stickers as our gift to you and use them to spread the word about the ASPCA and the animals we help  thank you'
aspca1_4598_4735	2.0	3.0	3.0	b'A financial report is available from the Office of the Attorney General by writing the Charities Bureau 120 Broadway New York NY 10271'
aspca1_4774_4778	3.0	3.0	3.0	b'200'
att2_34_71	3.0	3.0	3.0	b'ATT ClassicGoldPlatinum'
att2_110_126	3.0	3.0	3.0	b'Dear Cardmember'
att2_152_239	3.0	3.0	3.0	b'Were pleased to send you the enclosed ATT Universal Card to replace your current card'
att2_240_347	3.0	4.0	3.0	b'Please destroy your old card and begin using your new card as of the \xe2\x80\x9cvalid date\xe2\x80\x9d printed on your new card'
att2_309_321	3.0	3.0	3.0	b'\xe2\x80\x9cvalid date\xe2\x80\x9d'
att2_348_421	2.0	3.0	3.0	b'Please see your card carrier for additional information and instructions'
att2_447_571	3.0	3.0	3.0	b'Delivering your new card gives us an opportunity to remind you how we\xe2\x80\x99re delivering more ways to make your card more useful'
att2_572_693	3.0	3.0	4.0	b'We\xe2\x80\x99ve made your card easier to use with features you can customize yourself\xe2\x80\xa6 more valuable with special savings programs'
att2_719_739	3.0	3.0	3.0	b'Convenience features'
att2_765_886	3.0	4.0	4.0	b'\xc2\xb7ATT Calling Card feature Use your card to make local long distance even international calls from virtually any phone'
att2_887_952	3.0	3.0	3.0	b'Simply dial 1 800 CALL ATT\xc2\xae and follow the recorded instructions'
att2_1071_1184	2.0	3.0	3.0	b'Look for the Instant Access Code on your statement then go to wwwuniversalcardcom and follow the instructions'
att2_1210_1328	3.0	3.0	3.0	b'\xc2\xb7AutoPay EFT Payments Skip writing checks and have your payment made electronically from your bank account each month'
att2_1329_1384	3.0	3.0	3.0	b'Enroll on Internetor call Customer Service for details'
att2_1410_1431	3.0	3.0	3.0	b'Personalized features'
att2_1457_1593	3.0	4.0	3.0	b'\xc2\xb7Cycle Date You can time your statement and payments to coincide with convenient times of the month by choosing your billing cycle date'
att2_1619_1712	2.0	3.0	3.0	b'\xc2\xb7Personal Identification Number PIN Choose your own PIN to use for cash access and calling'
att2_1738_1823	3.0	3.0	4.0	b'\xc2\xb7Calling Card Number Choose your own calling card number too to make calling easier'
att2_1849_1904	3.0	4.0	3.0	b'Save on calls with the ATT One Rate Calling Card Plan'
att2_1930_2040	3.0	4.0	3.0	b'If you haven\xe2\x80\x99t already enrolled sign up for this plan that saves you money on your ATT Universal Card calls'
att2_2041_2209	3.0	3.0	3.0	b'You get the low rate of 25 cents a minute anytime anywhere in the US on all your ATT Universal Card calls when you make the call yourself by dialing 1 800 CALL ATT'
att2_2210_2241	2.0	3.0	3.0	b'To enroll call 1 800 7419302'
att2_2242_2317	3.0	3.0	3.0	b'The low 1 monthly access fee will be conveniently billed to your account'
att2_2343_2416	3.0	3.0	3.0	b'For more information on any of these features call us at 1 800 4234343'
att2_2417_2464	3.0	3.0	3.0	b'Thank you for carrying the ATT Universal Card'
att2_2465_2566	3.0	3.0	4.0	b'We look forward to continuing to provide you with a card that grows with you through the years ahead'
att2_2592_2759	3.0	3.0	3.0	b'Sincerely A Mark Gilder Vice President Marketing Universal Card Services Corp'
att2_2798_2851	3.0	3.0	3.0	b'Calls made from payphones are subject to a surcharge'
att2_2852_2890	4.0	2.0	2.0	b'ATTs surcharge is up tp 30 per call'
att2_2916_2939	4.0	3.0	2.0	b'20 POST CONSUMER WASTE'
audubon1_60_76	4.0	4.0	2.0	b'I\xe2\x80\x99m outraged '
audubon1_77_106	3.0	3.0	3.0	b'and I think you will be too'
audubon1_132_395	4.0	3.0	2.0	b'Just imagine finding your favorite hiking trail or birding area littered with dead birds  among the hundreds of thousands of unsuspecting and innocent creatures who were unlucky enough to consume lethal doses of a slowacting poison spread in fields miles away'
audubon1_421_470	3.0	3.0	2.0	b'And who plans to commit such a mass bird killing'
audubon1_496_531	4.0	3.0	3.0	b'The US Department of Agriculture'
audubon1_557_754	4.0	3.0	2.0	b'In fact the USDA has plans to spread poisoned rice in sunflower fields throughout the northern Great Plains targeting two million migrating blackbirds and threatening nearly 70 other bird species'
audubon1_780_967	3.0	3.0	3.0	b'it\xe2\x80\x99s almost unthinkable that a program this reckless could be implemented  in view of the tragic impact that poisonous chemicals and pesticides like DDT have had on wildlife and people'
audubon1_993_1218	3.0	3.0	3.0	b'Thanks to the help of caring and concerned people like you Audubon won a temporary halt to this planned killing last spring  but the USDA\xe2\x80\x99s plans could be up and running for the next blackbird migration unless we act now'
audubon1_1244_1492	3.0	3.0	2.0	b'Let me tell you exactly what\xe2\x80\x99s at stake  and how this could set a dangerous precedent First of all you might wonder why blackbirds are not benefiting from the Migratory Bird Treaty Act\xe2\x80\x99s prohibition against actions that cause intentional harm'
audubon1_1518_1623	3.0	3.0	3.0	b'You see the USDA found a loophole allowing these protections to be lifted for \xe2\x80\x9cexperimental\xe2\x80\x9d activities'
audubon1_1649_1841	3.0	3.0	3.0	b'So they applied for the right to spread poison as Dart of a \xe2\x80\x9cscientific experiment\xe2\x80\x9d  to learn whether lowering the population of blackbirds by poisoning them will reduce sunflower crop loss'
audubon1_1709_1732	3.0	3.0	3.0	b'\xe2\x80\x9cscientific experiment\xe2\x80\x9d'
audubon1_1867_1886	4.0	3.0	3.0	b'Can you believe it'
audubon1_1887_2010	3.0	3.0	2.0	b'The USDA wants to conduct an \xe2\x80\x9cexperiment\xe2\x80\x9d that will spread enough poison in our environment to kill two million blackbirds'
audubon1_1916_1928	3.0	3.0	3.0	b'\xe2\x80\x9cexperiment\xe2\x80\x9d'
audubon1_2036_2211	3.0	3.0	2.0	b'And if the death of two million birds doesn\xe2\x80\x99t \xe2\x80\x9cprove\xe2\x80\x9d their theory  and show a reduction in crop loss  they\xe2\x80\x99ll likely seek the right to kill even more birds the next year'
audubon1_2082_2089	3.0	3.0	3.0	b'\xe2\x80\x9cprove\xe2\x80\x9d'
audubon1_2237_2287	3.0	3.0	3.0	b'It\xe2\x80\x99s time to tell the USDA in no uncertain terms'
audubon1_2313_2422	4.0	4.0	3.0	b'\xe2\x80\x9cYOU WILL NOT CONDUCT MASSIVE BIRD KILLS TO BENEFIT A HANDFUL OF SPECIAL INTERESTS\xe2\x80\x9d'
audubon1_2448_2609	4.0	3.0	2.0	b'Because the USDA\xe2\x80\x99s slowacting pesticide takes three days to kill its victims will likely fly many miles from the poisoned fields before falling to the ground'
audubon1_2635_2712	3.0	3.0	3.0	b'Meanwhileblackbirds aren\xe2\x80\x99t the only birds threatened directly by the poison'
audubon1_2713_2905	3.0	3.0	3.0	b'We\xe2\x80\x99ve noted the presence of 68 other species of grassland songbirds in the proposed poisonbaited areas  including the Bobolink Grasshopper Sparrow Harris\xe2\x80\x99 Sparrow and Le Conte\xe2\x80\x99s Sparrow'
audubon1_2931_3092	3.0	3.0	3.0	b'In all nine birds on the Federal threatened or endangered lists and 11 birds on Audubon\xe2\x80\x99s WatchList of imperiled species could be found in these killing fields'
audubon1_3118_3264	3.0	3.0	3.0	b'We simply cannot afford to let the government repeat the mistakes of the past  and operate this deadly and uncontrolled experiment on wildlife'
audubon1_3290_3433	4.0	3.0	3.0	b'Here\xe2\x80\x99s what I need you to do to make sure we prevail First I need you to sign and return your Petition to the US Secretary of Agriculture'
audubon1_3459_3698	4.0	3.0	3.0	b'I\xe2\x80\x99ll forward your Petition along with those from thousands of other Audubon members and supporters urging the USDA to withdraw its cruel plan to poison blackbirds  in favor of alternative benign methods of protecting sunflower crops'
audubon1_3724_3895	3.0	3.0	4.0	b'I can assure you that thousands of Audubon Petitions can make a difference  just as they did in a successful battle against an adverse wetlands proposal a few years ago'
audubon1_3921_4121	4.0	3.0	3.0	b'But today\xe2\x80\x99s battle is one we must win  to block a dangerous experiment that would begin to erase 50 years of steady progress eliminating pesticides and other harmful chemicals from our environment'
audubon1_4147_4358	3.0	2.0	3.0	b'That\xe2\x80\x99s why I hope you\xe2\x80\x99ll also agree to help even more by making a taxdeductible gift to support this crucial initiative and all of Audubon\xe2\x80\x99s vital conservation work to protect birds other wildlife and habitat'
audubon1_4359_4461	3.0	3.0	3.0	b'And with a donation of 15 or more you\xe2\x80\x99ll receive a FREE Birdfeeder in appreciation for your concern'
audubon1_4487_4551	3.0	3.0	3.0	b'I\xe2\x80\x99ll make sure your gift is put right to work in our efforts to'
audubon1_4577_4615	3.0	3.0	3.0	b'\xc2\xb7Win a ban on the USDA bird poisoning'
audubon1_4628_4670	3.0	3.0	3.0	b'\xc2\xb7Gain strict enforcement of wildlife laws'
audubon1_4683_4736	3.0	4.0	3.0	b'\xc2\xb7Ensure wildlife programs are based on sound science'
audubon1_4749_4800	3.0	3.0	3.0	b'\xc2\xb7Monitor the health of Audubon\xe2\x80\x99s WatchList species'
audubon1_4813_4861	3.0	4.0	3.0	b'\xc2\xb7Conserve America\xe2\x80\x99s remaining grassland habitat'
audubon1_4887_5027	3.0	3.0	3.0	b'And Audubon will draw upon its centurylong track record of highly effective conservation work to make a real difference in other key areas'
audubon1_5053_5076	3.0	3.0	4.0	b'Audubon protects birds'
audubon1_5077_5397	3.0	3.0	3.0	b'Your help will be instrumental to our bird conservation work designating Important Bird Areas to protect vital habitat  maintaining the WatchList of bird species near endangered status wwwaudubonorg birdwatch  and engaging citizen participation in the vast BirdSource database of North American bird trends'
audubon1_5423_5459	3.0	3.0	3.0	b'Audubon rescues endangered wildlife'
audubon1_5460_5559	3.0	3.0	4.0	b'Nearly 25 years ago the National Audubon Society helped win passage of the Endangered Species Act'
audubon1_5560_5705	3.0	3.0	3.0	b'With your help Audubon will remain committed to wildlife laws and regulations that are well funded properly implemented and strongly enforced'
audubon1_5731_5797	3.0	4.0	4.0	b'Audubon establishes and protects wildlife refuges and sanctuaries'
audubon1_5798_5868	3.0	3.0	4.0	b'\xe2\x80\x9cAudubon is truly making a difference for wildlife refuges everywhere\xe2\x80\x9d'
audubon1_5920_6081	4.0	3.0	4.0	b'And your support will help sustain our innovative Audubon Refuge Keepers program and maintain our own network of more than 100 wildlife centers and sanctuaries'
audubon1_6107_6133	3.0	3.0	4.0	b'Audubon restores wetlands'
audubon1_6134_6275	3.0	4.0	3.0	b'Wetlands are not only crucial to wildlife  they also help purify our drinking water and prevent billions of dollars worth of flood damage'
audubon1_6276_6375	3.0	3.0	3.0	b'Your gift today will help us reach our goal to restore one million acres of irreplaceable wetlands'
audubon1_6401_6429	3.0	4.0	4.0	b'Audubon educates the public'
audubon1_6430_6597	3.0	4.0	3.0	b'Teaching Americans particularly young people  how to become better stewards of our environment is one of the best investments that you and I can make for wildlife'
audubon1_6598_6715	3.0	4.0	3.0	b'That\xe2\x80\x99s why we\xe2\x80\x99re expanding our network of Audubon Centers to reach children and adults in every corner of the nation'
audubon1_6741_6944	3.0	3.0	3.0	b'And of course your support will enable Audubon to stand ready to act whenever a wildlife crisis emerges like the USDA\xe2\x80\x99s bird poisoning proposal that I\xe2\x80\x99m asking you to help us defeat today'
